Station Name,Date (Local Standard Time),Air Temp. Min. (C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. ,Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Fine Fuel Moisture Code,Fine Fuel Moisture Code Source Flag,Fine Fuel Moisture Code Comment,Initial Spread Index,Initial Spread Index Source Flag,Initial Spread Index Comment
Jasper Warden,08-Dec-19,-16.8,ACTUAL,100,-4.8,ACTUAL,100,-9.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,169.9,AGGREGATED,100,28.2,COMPUTED,Computed for Sun Dec 08 13:00:00 MST 2019,0,COMPUTED,Computed for Sun Dec 08 13:00:00 MST 2019
Jasper Warden,09-Dec-19,-20.7,ACTUAL,100,-7.7,ACTUAL,100,-15.4,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,156.4,AGGREGATED,100,35.3,COMPUTED,Computed for Mon Dec 09 13:00:00 MST 2019,0,COMPUTED,Computed for Mon Dec 09 13:00:00 MST 2019
Jasper Warden,10-Dec-19,-14.2,ACTUAL,100,-2.4,ACTUAL,100,-8.7,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,158.1,AGGREGATED,100,43.5,COMPUTED,Computed for Tue Dec 10 13:00:00 MST 2019,0.1,COMPUTED,Computed for Tue Dec 10 13:00:00 MST 2019
Jasper Warden,11-Dec-19,-8.5,ACTUAL,100,-1.1,ACTUAL,100,-3.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.1,AGGREGATED,100,169.2,AGGREGATED,100,51.6,COMPUTED,Computed for Wed Dec 11 13:00:00 MST 2019,0.2,COMPUTED,Computed for Wed Dec 11 13:00:00 MST 2019
Jasper Warden,12-Dec-19,-9.3,ACTUAL,100,-1.6,ACTUAL,100,-5.7,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],4,AGGREGATED,100,166.7,AGGREGATED,100,52.8,COMPUTED,Computed for Thu Dec 12 13:00:00 MST 2019,0.2,COMPUTED,Computed for Thu Dec 12 13:00:00 MST 2019
Jasper Warden,13-Dec-19,-10.7,ACTUAL,100,-4,ACTUAL,100,-7.5,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],3.4,AGGREGATED,100,8.5,AGGREGATED,100,57.1,COMPUTED,Computed for Fri Dec 13 13:00:00 MST 2019,0.4,COMPUTED,Computed for Fri Dec 13 13:00:00 MST 2019
Jasper Warden,14-Dec-19,-13.1,ACTUAL,100,0.2,ACTUAL,100,-5.1,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],4.5,AGGREGATED,100,180.9,AGGREGATED,100,63.8,COMPUTED,Computed for Sat Dec 14 13:00:00 MST 2019,0.6,COMPUTED,Computed for Sat Dec 14 13:00:00 MST 2019
Jasper Warden,15-Dec-19,-14.5,ACTUAL,100,-4.7,ACTUAL,100,-10.7,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,169.2,AGGREGATED,100,66.2,COMPUTED,Computed for Sun Dec 15 13:00:00 MST 2019,0.6,COMPUTED,Computed for Sun Dec 15 13:00:00 MST 2019
Jasper Warden,16-Dec-19,-16.6,ACTUAL,100,-2.1,ACTUAL,100,-8.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,165.2,AGGREGATED,100,69.4,COMPUTED,Computed for Mon Dec 16 13:00:00 MST 2019,0.7,COMPUTED,Computed for Mon Dec 16 13:00:00 MST 2019
Jasper Warden,17-Dec-19,-4.1,ACTUAL,100,3.1,ACTUAL,100,-0.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,153.4,AGGREGATED,100,73.8,COMPUTED,Computed for Tue Dec 17 13:00:00 MST 2019,1,COMPUTED,Computed for Tue Dec 17 13:00:00 MST 2019
Jasper Warden,18-Dec-19,-4.5,ACTUAL,100,3.2,ACTUAL,100,0,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,152.2,AGGREGATED,100,77.6,COMPUTED,Computed for Wed Dec 18 13:00:00 MST 2019,1.2,COMPUTED,Computed for Wed Dec 18 13:00:00 MST 2019
Jasper Warden,19-Dec-19,-8.8,ACTUAL,100,2.7,ACTUAL,100,-4.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,153.9,AGGREGATED,100,80.5,COMPUTED,Computed for Thu Dec 19 13:00:00 MST 2019,1.8,COMPUTED,Computed for Thu Dec 19 13:00:00 MST 2019
Jasper Warden,20-Dec-19,-7,ACTUAL,100,-0.5,ACTUAL,100,-3.6,AGGREGATED,100,1.7,AGGREGATED,using element [Precip. Weighing],3.9,AGGREGATED,100,167,AGGREGATED,100,62.4,COMPUTED,Computed for Fri Dec 20 13:00:00 MST 2019,0.5,COMPUTED,Computed for Fri Dec 20 13:00:00 MST 2019
Jasper Warden,21-Dec-19,-9.5,ACTUAL,100,-2.1,ACTUAL,100,-3.9,AGGREGATED,100,10.9,AGGREGATED,using element [Precip. Weighing],2.2,AGGREGATED,58.3,261.7,AGGREGATED,100,19.4,COMPUTED,Computed for Sat Dec 21 13:00:00 MST 2019,0,COMPUTED,Computed for Sat Dec 21 13:00:00 MST 2019
Jasper Warden,22-Dec-19,-20.6,ACTUAL,100,-3.5,ACTUAL,100,-10.6,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],,UNAVAILBLE,0,180.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Dec-19,-24.9,ACTUAL,100,-9.9,ACTUAL,100,-20,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,41.7,132.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Dec-19,-25,ACTUAL,100,-7.7,ACTUAL,100,-19.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,154.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Dec-19,-20.9,ACTUAL,100,-6.4,ACTUAL,100,-14.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,154,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Dec-19,-25.9,ACTUAL,100,-8.8,ACTUAL,100,-18,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,81.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Dec-19,-14.4,ACTUAL,100,-3.4,ACTUAL,100,-9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,144.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Dec-19,-17.6,ACTUAL,100,-4,ACTUAL,100,-10.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,135.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Dec-19,-16.2,ACTUAL,100,-3,ACTUAL,100,-10.1,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,145.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Dec-19,-17.6,ACTUAL,100,1.3,ACTUAL,100,-9,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,95.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Dec-19,-1.9,ACTUAL,100,1.7,ACTUAL,100,-0.2,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,146.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Jan-20,-3.4,ACTUAL,100,0.4,ACTUAL,100,-1.8,AGGREGATED,100,4.2,AGGREGATED,using element [Precip. Weighing],4.2,AGGREGATED,100,157.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Jan-20,-10,ACTUAL,100,-0.2,ACTUAL,100,-5.1,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,164.7,AGGREGATED,75,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Jan-20,-9.9,ACTUAL,100,5.1,ACTUAL,100,-3.7,AGGREGATED,100,12.5,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,155.5,AGGREGATED,70.8,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Jan-20,-7.1,ACTUAL,100,4.9,ACTUAL,100,-0.2,AGGREGATED,100,0.8,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,165.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Jan-20,-10.7,ACTUAL,100,3.6,ACTUAL,100,-3.3,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],8.2,AGGREGATED,100,152.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Jan-20,-14.6,ACTUAL,100,-3.6,ACTUAL,100,-8.4,AGGREGATED,100,0.8,AGGREGATED,using element [Precip. Weighing],4.9,AGGREGATED,100,129.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Jan-20,-12.9,ACTUAL,100,-7.1,ACTUAL,100,-9.3,AGGREGATED,100,3.2,AGGREGATED,using element [Precip. Weighing],2.7,AGGREGATED,100,57.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Jan-20,-16.9,ACTUAL,100,-8,ACTUAL,100,-11.7,AGGREGATED,100,3.6,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,16.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Jan-20,-25.4,ACTUAL,100,-13.1,ACTUAL,100,-19.3,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],4,AGGREGATED,100,63.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Jan-20,-24.1,ACTUAL,100,-5.8,ACTUAL,100,-13.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,120.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Jan-20,-22.1,ACTUAL,100,-14.7,ACTUAL,100,-18.4,AGGREGATED,100,1.3,AGGREGATED,using element [Precip. Weighing],10.2,AGGREGATED,100,8.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Jan-20,-24.9,ACTUAL,100,-22,ACTUAL,100,-23.8,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],14.8,AGGREGATED,100,,UNAVAILBLE,0,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Jan-20,-40.8,ACTUAL,100,-24.1,ACTUAL,100,-29,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.8,AGGREGATED,100,1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Jan-20,-44.8,ACTUAL,100,-28.3,ACTUAL,100,-39.8,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],1,AGGREGATED,100,205.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Jan-20,-39,ACTUAL,100,-27.5,ACTUAL,100,-32.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,324.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Jan-20,-28.2,ACTUAL,100,-25.6,ACTUAL,100,-27.1,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],10.1,AGGREGATED,100,5.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Jan-20,-29.7,ACTUAL,100,-22.1,ACTUAL,100,-26.5,AGGREGATED,100,1.4,AGGREGATED,using element [Precip. Weighing],4.7,AGGREGATED,100,11,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Jan-20,-34.2,ACTUAL,100,-16.5,ACTUAL,100,-25,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.7,AGGREGATED,100,189.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Jan-20,-19.7,ACTUAL,100,-1.6,ACTUAL,100,-10.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,178,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Jan-20,-12.8,ACTUAL,100,6,ACTUAL,100,-5.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,171.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Jan-20,-12.2,ACTUAL,100,0.9,ACTUAL,100,-5.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.6,AGGREGATED,100,176.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Jan-20,-8.2,ACTUAL,100,4.7,ACTUAL,100,-2.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.2,AGGREGATED,100,179.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Jan-20,-10.2,ACTUAL,100,5,ACTUAL,100,-1.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,175.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Jan-20,-1.6,ACTUAL,100,5,ACTUAL,100,1.1,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],3.9,AGGREGATED,100,170.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Jan-20,-8.9,ACTUAL,100,6.2,ACTUAL,100,-1.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.6,AGGREGATED,100,177.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Jan-20,-12.5,ACTUAL,100,3.9,ACTUAL,100,-3.9,AGGREGATED,100,0.1,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,184.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Jan-20,-10.7,ACTUAL,100,6.5,ACTUAL,100,-3.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.4,AGGREGATED,100,186.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Jan-20,-10.7,ACTUAL,100,2.8,ACTUAL,100,-4.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.3,AGGREGATED,100,189.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Jan-20,-9.8,ACTUAL,100,5.5,ACTUAL,100,-2.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,167.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Jan-20,-11.3,ACTUAL,100,4.7,ACTUAL,100,-1.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.5,AGGREGATED,100,172,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Jan-20,-4.2,ACTUAL,100,5.6,ACTUAL,100,1.1,AGGREGATED,100,2,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,165,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Feb-20,-9.2,ACTUAL,100,3.1,ACTUAL,100,-0.2,AGGREGATED,100,10.7,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,149.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Feb-20,-12.8,ACTUAL,100,-2.9,ACTUAL,100,-7.1,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,181.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Feb-20,-16.7,ACTUAL,100,-4.3,ACTUAL,100,-9.8,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,141.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Feb-20,-21,ACTUAL,100,-2.8,ACTUAL,100,-10.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.2,AGGREGATED,100,129.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Feb-20,-8.5,ACTUAL,100,-2.1,ACTUAL,100,-5.5,AGGREGATED,100,1.2,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,161.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Feb-20,-12.4,ACTUAL,100,1.8,ACTUAL,100,-5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,172.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Feb-20,-11.1,ACTUAL,100,1.3,ACTUAL,100,-3.7,AGGREGATED,100,0.1,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,168.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Feb-20,-11.7,ACTUAL,100,0.6,ACTUAL,100,-3.9,AGGREGATED,100,2,AGGREGATED,using element [Precip. Weighing],7.6,AGGREGATED,100,39.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Feb-20,-14.1,ACTUAL,100,2.4,ACTUAL,100,-5.1,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,164.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Feb-20,-11.4,ACTUAL,100,2.6,ACTUAL,100,-3.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,172.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Feb-20,-3.3,ACTUAL,100,4.4,ACTUAL,100,0.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.8,AGGREGATED,100,163.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Feb-20,-12.3,ACTUAL,100,3.5,ACTUAL,100,-4,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,157.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Feb-20,-5.1,ACTUAL,100,2.8,ACTUAL,100,-0.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,151.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Feb-20,-6.4,ACTUAL,100,3.8,ACTUAL,100,-2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.6,AGGREGATED,100,208,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Feb-20,-5,ACTUAL,100,4.7,ACTUAL,100,-1.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,164,AGGREGATED,58.3,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Feb-20,-7.8,ACTUAL,100,2.3,ACTUAL,100,-3.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,132.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Feb-20,-11.8,ACTUAL,100,-3.2,ACTUAL,100,-8.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8,AGGREGATED,100,21.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Feb-20,-18,ACTUAL,100,0.9,ACTUAL,100,-9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,150.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Feb-20,-19.5,ACTUAL,100,2.3,ACTUAL,100,-8.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6,AGGREGATED,100,154.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Feb-20,-18.7,ACTUAL,100,6.3,ACTUAL,100,-6.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,168.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Feb-20,-7.1,ACTUAL,100,6.5,ACTUAL,100,0,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.7,AGGREGATED,100,143.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Feb-20,-7.5,ACTUAL,100,2.7,ACTUAL,100,-0.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.8,AGGREGATED,100,163.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Feb-20,-17.8,ACTUAL,100,-5.1,ACTUAL,100,-10.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,193.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Feb-20,-13.1,ACTUAL,100,0.2,ACTUAL,100,-6.4,AGGREGATED,100,1.3,AGGREGATED,using element [Precip. Weighing],3.2,AGGREGATED,100,172,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
